MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
0.9937379,-0.9935782,-0.3386347,-0.72750103,-0.11562799,-0.325351,0.8140784,0.13140589,-0.036214795,-0.3724697,1.6789523,2.907653,3.8860028
-0.3270244,-0.48069456,-0.521287,-0.77745736,-0.14511096,0.40177473,-0.22489215,-0.827535,-0.7545163,-1.3904489,-0.07921748,1.1127644,2.4643834
1.0657445,-1.5372802,-0.4253725,-0.8856573,-0.0021100645,0.7743236,1.3209519,3.1583238,3.092348,0.92335755,0.18167369,-1.3556739,-0.20473565
-0.3292941,-1.0326706,-0.5165167,-0.34159887,-0.52324784,0.15549473,0.20671792,0.5595855,1.0664048,1.3050092,1.1087874,0.65608424,0.1539364
-0.6449668,-0.7895249,0.43101326,-0.52175593,0.93279123,0.018124241,0.7288124,-0.2692154,0.008973442,-0.46525067,0.1495806,0.55137974,1.1145681
0.21958706,-0.45588028,0.16461946,-1.1361002,1.341921,0.3808934,0.26658204,-1.6282874,-1.4157422,-1.3364549,-0.30746877,0.42537418,1.0342711
-0.3662425,-0.92974937,0.016657865,-0.22537957,0.9272928,0.49608752,0.5624373,-0.42779478,-0.08942129,-0.57436156,0.12557276,0.13608003,0.9845981
0.56155044,-0.48208338,-0.88614357,-0.5471877,-0.1744528,0.8639602,-0.6895087,0.81426877,-0.8815366,-1.2720709,-1.315233,-0.40049258,0.128718
0.27566808,-0.60561556,-0.67113215,-1.004925,-1.0780312,0.1335981,-0.64561945,0.7288872,-0.14602758,-1.2464705,-1.0406133,-0.2684363,1.2952104
0.22879636,-0.61106783,1.1771867,-0.7556305,1.0842496,0.58950704,0.8100093,-0.12547064,0.06219388,-0.69404054,-0.39347145,0.15477705,0.32944036
1.4064856,-2.3476772,-0.57211375,-0.7323956,0.303747,2.2182994,0.21385989,0.04144871,-0.36749718,0.5222079,0.03853774,-1.1665041,0.4318148
0.81970817,-1.3452317,-1.1622657,0.2783661,-0.17422262,1.7374972,-0.6080663,1.1781185,-0.14861426,0.04531009,-0.8897536,0.10356338,0.7610294
-0.0071749613,-1.849653,-0.390155,-0.051325243,0.42587242,2.022653,0.8743101,0.46520194,-0.2672027,0.7407962,0.884909,0.8065971,0.2403747
0.86681294,-1.1036742,-0.8179821,-0.9967589,-0.5258656,0.08790274,0.6188677,1.916458,2.705643,1.8022872,1.0755309,-0.34082082,-0.83890814
0.07488451,-0.5720085,0.8278381,-0.7744109,1.045751,0.83098406,1.1223365,0.017347218,0.05337666,-0.65174687,-0.3033292,0.099774316,0.31079513
1.0734799,0.06859638,-0.5070246,-0.7721227,-0.2766666,0.544533,-0.29922488,-0.5965352,0.45389175,-0.94990295,-0.44748697,0.031205257,0.9017584
0.9906928,-0.8721002,-1.09342,-0.5633974,-1.2228465,0.10622872,-0.19579923,0.73266226,-0.94094384,-0.92159647,-1.076069,-0.38791016,1.0310562
0.30337963,-0.38526952,-0.45290974,-0.87389433,-0.04950589,-0.17231324,0.5609678,-0.28929803,0.20131461,-0.07508738,1.182085,1.6268412,2.3396475
-0.60058033,-1.4252042,-0.82261103,-1.097972,-1.170109,0.27135435,1.9291658,3.0757709,2.2162077,-0.38191134,-1.3444512,-1.0675317,0.650839
-0.18006812,-0.6013109,-0.19160114,-0.28088555,-0.1978556,0.70241946,0.17298105,0.8879811,0.7009418,-0.10120275,0.05639825,0.069069505,0.42789027
0.16015491,-0.4756569,-0.039333824,-0.9462169,0.73578,-0.2186564,0.26737309,-0.92188084,-0.78782684,-1.4152495,-0.36526784,0.69351226,1.5488347
0.483035,0.16136216,-0.024958095,-0.4662325,0.1000548,0.49314523,0.73114115,0.73366976,0.90833265,-0.69692415,0.4677616,0.067324266,0.6460634
0.8762591,-0.1831146,-0.8665713,-0.8170481,-0.7525599,0.5264203,-1.1252828,0.4806086,-0.84121597,-0.67518157,-1.0805184,-0.6726684,-0.10766747
1.7801937,-1.4402741,-1.8636503,0.6064036,-1.2476925,1.4622698,-1.2534883,1.2515328,-0.8198513,0.51151925,-1.2683322,-0.2454756,0.80005777
-0.09380186,-1.2690715,-0.80188763,-0.8543677,-1.137181,0.44406924,1.1466072,2.1340005,1.4695992,0.15591933,-1.0586524,-1.0896735,0.27600005
-0.42315647,-0.53042966,-0.065962665,-0.33334485,0.6806053,0.65558916,0.6279595,-0.24468578,-0.32493883,-1.1799165,-0.25202098,0.21375586,0.36118576
0.5721868,0.098886006,-0.38100892,-0.7656967,-0.55481124,0.34901568,-0.055724222,0.614367,0.5346847,-0.90204316,-0.32568595,0.17783415,1.1138939
0.3411605,-1.0143795,0.23620613,-0.3600386,-0.21870159,-0.63510203,0.46567637,0.97604233,2.0909016,1.6027364,2.2904775,1.303717,0.56676
-1.158123,-1.1214101,-0.10980201,-0.3395975,0.11764532,0.28108552,0.52630776,0.41513577,0.71200776,0.35761058,0.539016,0.73120004,0.8438097
1.1456172,0.23561972,-0.16923504,-0.98930436,1.0076338,0.15604739,1.0698543,0.116386145,-0.353949,-1.7597953,-0.8095964,0.0717417,1.3050853
-0.097070806,-0.39756784,-0.17188245,-0.2521239,-0.44059452,0.63483113,0.06653489,0.7572168,0.7158882,-0.06049627,0.26905707,0.32270294,0.65630525
-0.60495055,-1.4096323,-0.74438083,-1.2209413,-0.74209946,1.2147739,2.8131979,3.6029224,1.1369859,-1.2589489,-1.0596862,0.26825443,2.6157615
0.46566978,-0.10452663,-0.488667,-0.7348702,-0.13685375,0.36114916,-0.2358289,-0.8953258,-0.5611236,-1.6396766,-0.82693577,-0.41450527,-0.5507431
-0.18148553,-1.5017164,-0.7246309,-0.2697823,-0.7966345,1.01557,1.7340063,2.5668013,1.93467,0.12437546,-1.754248,-1.0495129,0.8529564
-0.5026146,-1.8039652,-0.69920796,-0.66135705,-0.087000206,2.2712708,2.6400962,2.0608177,-0.59778756,-1.2248232,-0.3321278,1.6856433,2.4311264
0.6326245,0.29838705,0.0094752405,-0.0122681465,0.18861082,0.18016666,0.3416489,-0.17735298,0.781136,-0.55763954,-0.23104006,-0.12290659,1.0032965
0.52233285,0.04264403,0.19132315,-0.33447507,1.24382,0.26793298,1.0619628,-0.027671684,-0.33060256,-1.2618396,-0.31098267,-0.0999693,0.7582066
-0.7377728,-1.155262,-0.19272296,-0.4114369,-0.027481658,0.21429406,0.64398277,0.4761252,0.33943743,0.07146135,0.39262435,0.6451609,1.0430766
0.30210483,-1.4420358,-1.2731597,0.02304179,-0.4930191,1.1872456,-0.51765555,0.03302848,-0.68460083,0.6990756,0.1584886,0.19648287,1.038886
-0.5976517,-0.68930936,0.15483277,-0.45325658,0.33962944,0.04550668,0.6269495,0.060452137,0.96818686,0.68971103,1.317186,1.2031637,1.1299036
-1.4558576,-1.6790603,-0.30151328,-0.4156425,-0.113553986,0.46936807,1.1676412,1.1821132,0.6530271,-0.39425978,-0.31096599,0.30352855,1.1137245
-0.5500486,-1.5569026,0.8797586,0.014395783,1.2003388,0.5572076,1.349783,0.9186591,1.2324373,0.74637806,1.3388947,1.4769382,1.7052991
0.48794857,-1.1270422,-0.75843936,-0.34063482,-0.47333732,1.1383325,0.59524214,1.6882784,1.387168,1.228864,-0.19846702,-0.8634985,-0.3712677
-0.35441253,-0.31021118,0.14904821,-0.29319596,0.762769,0.72366583,0.6466472,0.15204787,0.6491883,-0.60286134,0.02383415,0.27656406,0.6504035
0.6993806,-2.1078184,-0.8166598,-0.26294214,0.7801466,2.8094015,1.1574281,-0.0727833,-0.7642584,1.0426517,1.3974706,0.59237576,0.06000203
0.1223639,-0.01800804,-0.12496639,-0.6655101,0.4574656,0.3116193,0.8730097,0.2255421,-0.14476858,-1.2352679,-0.21664827,0.041837182,0.5672501
0.305994,-1.1921601,-0.23984125,-0.9203216,-0.50684464,-0.2693474,0.46604544,0.9638299,1.880795,2.0625234,3.230226,1.9377798,0.6056475
0.6046606,-0.402183,-0.6202376,-0.5800276,0.19072719,0.70702726,-0.54679745,-0.6425871,-1.0986444,-1.5052938,-0.8693503,-0.35029992,0.8035715
-0.0060147345,-0.19883503,0.7640814,0.22350627,1.6063095,0.24432638,0.5767146,0.25432605,0.58047557,-0.40562764,-0.34804276,-0.45482692,0.34612697
0.23774317,-1.27587,-0.8915963,-0.74905014,-0.4853836,0.51483566,1.1985047,2.4379578,2.556835,0.8072756,-0.64678156,-1.3640685,-0.0082680015
0.91561496,-0.72165686,-0.028999189,-0.92021775,0.38135326,-0.21662201,0.8680797,-0.104873754,-0.32788512,-0.8569027,0.115274176,0.5995788,1.8361927
-1.2188416,-1.5309615,-0.11314735,-0.23277551,-0.011365635,0.52855986,1.3200924,1.6445352,1.4251416,0.294475,-0.29892245,-0.23775618,0.5735334
0.33906725,-0.19826406,-0.56148076,-1.258217,0.014216808,-0.8519904,0.33624047,-0.28288853,-0.84219116,-1.670831,-0.302243,0.39521393,1.9733413
0.7576312,-0.08107808,-0.5237208,-0.72843075,-0.34757757,0.8962397,-0.2846295,0.6362755,-0.14068182,-0.82823384,-0.022231663,0.34263688,0.52986526
0.08675799,-1.6447899,-1.1470908,0.2831902,0.055133555,1.5480652,-0.19189487,1.2877661,0.13284205,0.18522544,-0.9015126,-0.118923545,0.85841256
0.6045267,-0.36791974,-0.64563084,-0.8192875,0.4600905,-0.30986264,0.55386525,-0.80644554,-0.9936823,-1.3943911,-0.5671603,-0.07634605,1.0234783
0.14728317,-0.3626054,1.4676499,-0.53860766,1.1512173,0.63035333,1.3121614,0.66199523,0.45490634,-0.61745095,-0.46346426,0.09422386,0.4428485
-0.7656869,-1.2962025,-0.7912163,-1.3590214,-0.98319787,0.59072566,2.1664271,3.285362,2.2416496,-0.57541656,-1.4816283,-0.5483588,1.4486521
-0.463061,-0.41625956,-0.043229744,-0.21694154,0.41623074,0.78520423,0.18785456,0.807088,0.38204837,-0.4892127,-0.07307075,0.08356838,0.34855223
0.61626333,-1.853757,-1.2746736,0.2731866,-0.8642992,1.1317567,-0.9970463,0.11223739,-0.37691805,0.35458755,-1.0608476,0.008080123,1.2865528
0.64724237,-0.020024285,-0.63808197,-1.0926989,-0.55087566,0.7864887,-0.4495501,0.48381296,-0.17017235,-0.81235194,-0.06918769,0.30167606,0.64694744
-0.94023776,-1.6525437,-0.75847626,-1.290898,-0.8145811,0.81624556,1.4536453,1.748203,0.42461118,-0.6800818,0.17430851,0.91959435,1.142476
0.5569424,-1.5643774,-1.1426743,-0.23097557,-0.76180816,1.339504,-0.4838486,0.07406271,-0.4361203,0.9900497,-0.4726234,-0.57177794,0.77642965
0.236085,-2.113695,-0.6293964,0.039446663,0.6293395,2.6070192,1.5167596,1.1907402,-0.8476072,0.03445546,0.63596684,1.4063611,0.5152813
0.5556744,0.18827567,-0.10839054,-0.44877616,0.049273934,0.48821214,0.5858425,0.35230386,0.47601956,-0.96756977,0.3839133,-0.14277309,0.5355417
-0.4687466,-0.65627927,-0.06407444,-0.39446467,0.86804307,0.27015048,0.24667846,-0.74921864,-0.40415013,-0.7652916,0.041368704,0.058972422,0.50676024
-0.010602948,-0.4332813,-0.26709458,-0.8720345,0.0134440595,-0.54758734,0.3831198,-0.33214512,-0.2308723,-0.67585534,0.7686646,1.8366914,2.8842685
0.73845553,-1.3894943,0.04640731,-0.48828176,0.0383877,-0.19851376,0.7378606,0.80976486,1.3335912,1.7864085,2.9020696,2.20721,1.729709
0.35405594,-1.7089969,-0.12995443,-0.37686905,0.8022183,2.6020417,1.5671704,0.32108912,-0.75901824,0.088909455,1.5068486,1.5486505,0.51766896
0.57622534,0.044661775,-0.3873477,-0.9433512,-0.07476488,-0.6853094,0.038872,-0.85781103,-1.1046461,-1.7474197,-0.66427827,0.1837808,1.1416563
-0.45301104,-1.7235361,-0.799194,-0.7484194,-0.22323324,2.1260722,2.392142,1.897753,-0.5879906,-1.415612,-0.4406898,1.6063591,2.3875046
0.41706836,-0.19062448,-0.67888224,-0.8867965,-0.20467341,-0.9365111,-0.3130848,-0.46799877,-0.6837773,-1.0743736,0.6043925,2.0050492,3.4893937
0.67654055,-1.1271205,-0.09170632,-0.9648605,-0.45981696,-0.36362356,0.45606312,1.3075368,2.7456455,2.77014,2.6202936,0.5871533,-0.4161588
0.3063624,-0.36844218,-0.39288977,-0.59864897,-0.13049762,-0.44775236,-0.10519555,-0.5100919,0.06394231,-0.1527133,1.5609598,2.3402987,2.7709582
-1.3023537,-1.8386225,-0.37597385,-0.7031252,-0.6467068,0.47017747,1.7867993,2.484388,1.6093247,-0.13821661,-0.89263636,-0.14326754,1.3727537
-0.80837506,-1.0304685,-0.15065871,-0.13105597,-0.25659522,-0.10960511,0.18145579,0.3096929,0.7569779,0.9961295,1.6341048,1.4103017,1.1136134
-0.089656465,-1.6986626,-0.467085,-0.8805987,0.093395315,2.763637,2.5322824,1.6210513,-0.5897382,-0.8335889,0.53420776,2.0342786,1.9765148
0.2536644,-0.84599936,-0.8594436,-0.80023783,-0.497783,-0.025317838,0.41745362,0.632284,0.4478869,-0.011784728,0.49123934,0.7202228,0.88475645
0.8783021,0.20613024,-0.3518308,-0.6955912,-0.00033067135,0.0075550815,0.25392678,-0.1318147,-0.38418248,-1.3362846,-0.34834543,-0.043767378,0.70455754
0.12897237,-2.2586727,-0.42670047,-0.70547235,0.8086627,3.3511233,2.5588896,1.8004239,-1.085333,-0.4201122,1.056033,2.3889217,1.6213561
-0.46782568,-0.54724157,1.1873864,0.300122,2.252637,0.5931632,0.92958975,0.8783627,1.0262512,-0.555018,-0.4278362,0.12582721,0.50857264
0.6604409,-2.1096582,-0.45223016,-0.3893982,0.60458267,2.8657033,1.6119553,0.41476095,-0.8883761,0.9892454,1.603685,0.946334,0.19509909
-0.55511445,-1.1567411,-0.6586092,-1.308442,-0.5887256,0.6568549,0.9908844,1.5765731,1.0589015,-0.026172055,-0.27985236,-0.10046361,0.3838937
0.27812344,-1.2187527,-0.47852105,-0.4592434,0.08368137,0.38188788,0.89070976,1.0323148,2.4698417,2.1557581,2.517553,1.8240211,0.8816645
-0.12059151,-0.6951921,-0.31426045,-0.22074944,0.4147301,0.60604197,0.034226146,0.007057302,-0.13952957,-0.2193732,-0.5185286,-0.23899513,0.36228994
0.32141054,-0.17486973,-0.3834307,-0.43598497,-0.056756906,0.2998985,0.3473112,-0.58896947,-1.0514836,-1.1932344,-0.19889788,0.18149042,0.78567827
0.45875725,-0.54968965,-0.534096,-0.9400941,0.31201923,-0.05642062,0.7944131,0.01432455,-0.060183015,-0.57455456,1.1349343,1.9732593,2.7586052
-0.70387924,-1.0426625,-0.34648436,-1.2517052,-0.62252474,-0.19753899,0.38774884,0.44248173,0.4730127,-0.050902862,0.3027653,0.68497413,1.118321
0.5533486,-1.5484592,-0.45252714,-0.3650824,0.32994312,1.7606204,0.9613007,0.9721849,-0.3882352,0.29176617,-0.04653472,0.3044008,0.40426818
0.52268815,-0.6493038,-0.79585546,-0.55836403,-0.86136013,-0.022061815,-0.9867231,-0.45798582,0.34377417,0.99364513,1.4068543,1.7298588,2.011643
-0.12479781,-0.2960954,-0.0121956235,-0.3504088,0.14946313,0.3443584,0.6415297,0.28065965,-0.08303354,-0.9313642,-0.057813514,0.14487232,0.75428486
0.15313698,-0.16319121,-0.26821414,-1.2121356,0.26428908,-0.14744838,0.6060142,-0.3921403,-0.38241673,-1.5059315,-0.46872598,0.7454602,2.214296
0.27384895,-1.375881,-0.8952704,-0.6761985,-1.0055498,0.8631111,0.9637302,2.2842433,2.7219415,1.0329813,-1.2306852,-1.4009337,-0.108338356
-0.9109725,-1.4169034,-0.16202682,-0.57552963,-0.22691163,1.0671921,2.3504887,2.6617565,1.0968463,-0.6520601,-0.3776589,0.35275865,1.7976576
-0.32744595,-0.29193544,-0.120238565,-0.4470838,-0.09513145,0.30852193,0.014291038,0.68166447,0.43710533,-0.5050225,0.067182384,0.04515542,0.3609561
0.001874326,-0.44555283,0.70046455,-1.0363041,1.3975319,0.27783537,0.6585671,0.1654115,-0.1401447,-1.5496781,-0.96043396,-0.047695704,0.41914463
-0.85481364,-1.4911025,-0.68687844,-0.98439926,-0.49742728,0.9104537,2.3893707,2.5071468,0.8962001,-1.0637357,-1.1663643,0.364188,2.1114414
0.07686028,-0.7508565,-0.9920474,-0.5343242,-1.4147594,0.27449226,-0.25722566,0.6075463,0.783393,1.5102803,1.1337289,0.7059488,-0.025801133
0.73411727,-0.10199289,-0.47553653,-0.7853833,-1.3466916,0.5944565,-0.18346146,1.1962159,0.44615504,0.18880424,0.40472987,0.1960807,0.5844485
0.87431717,0.069169596,-0.097624764,-0.8684342,0.51382256,-0.32973242,0.9264033,0.19213276,0.014318691,-1.4869988,-1.1926274,-0.8471568,0.38453916
-0.56337184,-0.93037647,-0.73192,-0.5396212,-0.2573882,1.2382127,1.1448847,1.38643,0.68886125,-0.124779604,-0.2925649,-0.08341224,0.24894777
-0.3405913,-1.4768533,-0.7115801,-0.6040664,-0.78359556,0.8301662,1.3994148,2.1608405,1.2893173,0.22213127,-0.27139586,-0.2607837,0.4556645
0.4836504,-0.24746694,-0.59674865,-0.6254676,-0.25930828,0.76042336,-0.5595428,0.7162232,0.12216719,-0.74084985,-0.46924052,-0.096408896,0.29219785
0.7802677,-2.1002152,-0.48141715,-0.45595166,0.39174625,2.362019,0.2642773,0.5098903,0.05290419,1.2789056,-0.33938518,-0.87997246,0.116663605
-0.043920804,-0.10202554,-0.29623386,-0.56694233,-0.006446793,0.77405417,-0.05580768,0.483461,0.18913643,-0.53230083,-0.08377875,0.21477288,0.7419562
0.59255606,-0.36752054,-0.69413435,-0.817288,0.17054221,-0.22140215,0.2663378,-0.996898,-1.046495,-1.7066407,-0.85725737,0.062945195,1.5142816
0.70882577,0.077421956,-0.35458696,-0.593058,0.36853346,0.1572783,0.6794901,-0.49412665,-0.4683838,-1.3678108,-0.5253413,0.12738955,0.6652908
0.95870143,-0.95162696,-0.798328,-0.59685194,-0.94772387,0.23559259,-0.060218893,0.40844,1.5065162,1.5441147,1.3910478,1.7808412,0.3321797
0.3015228,-0.44223136,-0.49147183,-0.506491,0.4497943,0.6480552,-0.24415152,-0.5138446,-0.8677079,-1.4002446,-0.8202768,-0.30811805,0.8434965
0.7196981,-0.5712771,-0.77696276,-0.80906373,-0.48071113,-0.57208323,0.023472345,-0.48990798,0.606617,0.7898217,2.101459,2.5180116,2.319118
-0.89507693,-1.4526312,-0.5645581,-1.2663596,-0.95205146,0.36580414,1.2837976,1.8887352,1.4040585,0.28148586,0.059847128,0.025655856,0.5424306
0.055977162,-1.8720001,-0.7975581,-0.22164664,-0.024243645,2.3622267,1.6388425,1.9070399,-0.510481,-0.41709992,0.4306922,1.3639818,0.6801558
0.23156543,-0.8864529,-0.19536082,-0.060368642,0.035411768,0.89297247,0.54573476,1.159907,0.82964975,0.6550781,0.13918124,0.08957168,0.32682094
0.47495547,-2.082374,-0.9043476,-0.41518483,0.4236879,2.739988,1.6897379,0.8420433,-1.2067574,-0.11989831,0.88903785,1.544441,0.61225724
0.69944435,-1.3960769,-1.1933938,0.47318697,-0.42764437,1.7579983,-0.27359426,1.0551736,-0.31730688,0.15834543,-1.0374266,-0.17833525,0.33093527
0.7461358,-0.34243682,-0.8359231,-0.7911432,-0.8832222,0.93767005,-1.0390681,0.83303887,-0.32471925,-0.33302644,-0.5058811,-0.27842644,-0.23904341
-0.37853798,-0.45617792,0.06959162,-0.46213245,0.17652802,-0.32881555,0.46771348,-0.25995266,0.58920884,0.19041468,1.2731512,1.7167659,2.3429732
0.5965061,-0.3593549,-0.90102994,-0.99200654,-0.7037948,-1.092525,-0.24420768,0.048033953,-0.06105125,-0.12430495,1.5863805,2.6286573,3.3913467
1.1623996,-0.8623402,-0.964127,-0.43292072,-1.1709534,0.42180485,-0.20634758,0.93426275,-0.90840966,-0.7554996,-1.0235766,-0.21972926,0.83821774
0.55839753,-0.2500395,-0.7792903,-0.7116695,-0.41696483,-0.3111283,-0.8902721,-0.46201128,-0.9879844,-0.88532585,0.83360034,1.9757509,3.040833
0.83240205,-2.2244978,-0.70558506,-0.86046076,0.06242674,3.184682,2.048708,1.8541296,-1.6755894,-0.32120526,1.7297814,1.4466771,0.81974596
-0.06880477,-0.2992903,0.74512446,-1.0043344,1.3473865,0.14901534,0.45031834,-0.5640304,-0.96847355,-1.6139296,-1.0918888,-0.48963222,0.005032577
-0.46303877,-0.3710905,0.37738046,-0.24227563,0.5240356,0.6230862,0.72031206,0.8409946,1.1878355,0.1850523,0.18850975,-0.01638759,0.6940956
0.52758867,-0.84807914,-0.30113152,-0.13214244,0.02584513,0.06413559,0.6503885,0.80180955,0.70354414,0.30189723,1.3440406,1.4457293,1.4094625
-1.0174958,-2.3368385,-0.55794233,-0.20879684,0.50797737,2.0872188,0.3401975,0.36898923,0.38942185,1.8078142,0.7670619,-0.18370114,-0.18392842
0.69421417,0.21585062,-0.16626887,-0.6557221,0.82861096,0.14055757,1.1707853,0.3053589,0.13825925,-1.5985336,-0.8446183,-0.24089584,1.3853256
1.4520177,0.4674678,-0.44672558,-1.1853101,-0.3842235,-0.28193945,0.47551617,-0.46123493,-0.5355944,-1.6139089,0.017915044,0.5740627,1.250053
0.9340993,-0.76194066,-1.0493609,-0.61229104,-1.6708982,0.2144163,-0.37999436,0.6216922,0.7978258,1.8344673,1.3898137,0.949485,-0.10163963
-0.2388462,-0.62755954,0.13356791,-0.14887145,0.08325285,-0.0036625843,0.1962045,-0.2125188,0.9356879,0.4465624,1.0738255,1.3795292,1.5131576
1.0803484,-0.16340914,-0.78878903,-0.96268475,-0.9225571,0.86664784,-0.6744731,0.8358789,0.08510055,-1.0295157,-0.5527904,0.19218472,1.0669422
-0.87422615,-1.8430566,-0.20890932,-0.45818076,0.4367639,2.5395036,1.888629,0.78536624,-0.43596494,-0.24119559,0.6635682,1.7810786,1.3354685
-0.1975774,-1.8640033,-0.81169933,-0.319629,0.1338704,2.09679,1.7271463,1.8141292,-0.4427447,-0.9941784,-0.24786907,1.4596685,1.3873328
0.81715953,-0.7513367,-0.9995157,-0.70664275,-0.51066786,-0.4230308,0.028509669,0.56885606,0.7454129,0.9591403,2.3827317,2.127014,1.5445979
-0.10142117,-1.8521003,-1.1184072,-0.5019025,-0.35128367,1.7408633,1.8020382,1.0032265,-1.9013681,-1.5948149,-0.15347934,1.7655329,1.1571772
0.35863447,-1.9095428,-0.6455357,-0.08001375,-0.20759134,2.4539273,1.9982322,1.899546,-0.6359135,-0.4429341,-0.3387289,1.0214752,1.3791416
-0.53966504,-1.2720999,-0.7782327,-1.1137047,-0.968696,0.46571684,1.8747612,3.0116947,2.0732188,-0.21917523,-1.4187856,-1.3092935,0.7489351
1.5266738,-1.1307473,-0.8226776,-0.76433235,-0.6703258,0.42610392,0.7311117,1.1886575,1.5414962,0.8745646,0.7464934,-0.31315786,-0.75230545
-0.65064126,-0.8444782,0.83005977,-0.3835047,1.1345942,0.5969391,0.79752606,-0.3155159,0.03345188,-0.6022634,-0.37220103,-0.23445241,0.32376912
-0.29139623,-1.8100249,-1.0481504,-0.31516394,0.586495,2.0651646,0.00052193226,-0.7210773,-0.78270966,1.5595317,0.95194685,-0.8734335,-0.8560128
-0.96585125,-0.7649383,0.43755755,-0.47654828,0.6429763,0.21550292,0.9406424,0.3814725,0.8911613,0.6532565,1.0851995,1.2653992,1.5333775
-0.17176573,-0.16703063,0.12373884,-0.7900144,1.2309191,-0.040044416,0.77235407,0.17278555,0.47693333,-0.5473527,-0.16421297,-0.013765632,0.8697224
0.4704383,-1.970608,-1.2863504,0.26107836,-0.8330534,1.0353897,-1.2351693,-0.13164552,-0.56132966,0.65293866,-0.9801233,-0.38085184,1.2475075
0.68508655,-0.5287119,-0.810921,-0.44020268,-1.2286825,-0.4862783,-0.79633045,-0.29713973,-0.25244287,0.38555834,1.496769,2.4346163,2.572859
-0.252591,-0.60329616,-0.09738218,-0.19241403,0.49076068,0.454763,-0.13592826,-0.024249695,-0.46640134,-0.7931319,-0.66276294,-0.4782513,-0.100516774
0.1474572,-0.41795525,-0.46316704,-0.78550625,0.45656663,0.70642006,0.25983495,-0.6953502,-0.71208113,-1.5533816,-0.6529377,0.0062675495,0.16281159
0.8633477,-2.4188325,-0.4294238,-0.4573878,0.6883868,2.4258277,0.33720002,0.04319818,0.07980701,1.0278437,0.37197185,-0.99612737,-0.04946213
0.6703009,-0.266553,-0.5434042,-0.9374386,-0.81176776,0.3929886,-0.18987124,-0.7019624,-0.62412184,-1.5085902,-0.22209965,0.7112587,1.7367451
0.55007046,-0.5728981,-0.8253712,-0.5041955,-0.5716938,0.11137346,-0.7365038,-0.5603078,-0.30920795,0.39958665,0.67430466,1.884843,2.5591383
-0.3772376,-1.9644709,-0.8035154,-0.11695229,0.5513419,2.0868082,1.0502645,0.25622013,-1.107056,0.50336826,0.84333843,0.4465675,-0.37989038
0.5103066,-0.63289976,0.16481578,-0.70752597,0.096160516,0.00029607792,0.6137131,0.08318434,0.71827245,0.42917454,1.4709793,1.375975,1.6409864
0.21800093,-0.5778062,-0.4205041,-0.29583985,-0.6677592,0.08802962,-0.3192613,-0.13458613,-0.7583848,-0.5417839,0.3086046,0.5984831,1.5319393
-0.1944912,-0.41831908,0.7932736,-0.9802307,1.1225309,0.31785938,0.90055263,-0.2851423,-0.638452,-1.3892964,-1.0878886,-0.23866229,0.26091135
0.3053037,-0.57273257,-0.4822978,-0.24915639,-0.53433436,-0.65987027,-0.23845956,0.03563657,0.96200395,0.68480515,1.6527587,2.3126512,1.8897393
-0.9653296,-1.2474563,-0.5281505,-0.5295891,-0.011423682,0.8690749,0.9231892,0.88324964,0.8565858,0.12807532,0.16893086,0.28128937,0.08708254
0.7092657,-1.2873318,-1.3164796,-1.0129142,-1.6233766,0.7747917,1.2194631,2.6092744,0.5645147,-0.2419598,-0.9036674,-0.38350788,1.0400599
-0.4182482,-1.3018167,-0.7864445,-1.1071315,-1.4960963,0.49565896,2.3221204,3.3286242,1.9470333,-0.53479284,-1.2300619,-0.54209214,1.5403285
0.2505975,-0.22503123,1.3440918,-0.6844096,1.2477502,1.0223689,1.6697513,0.9610817,0.7946279,-0.45097172,-0.40946883,-0.059933845,0.13118096
-1.0915936,-0.56458056,0.15251392,-0.26794946,0.44973248,0.44077268,0.3774967,0.5276075,0.69341063,-0.18874428,0.27881223,0.19189122,0.3446813
0.57376134,0.033179026,-0.46930367,-0.8222625,-0.09822493,0.30954555,-0.30585712,-0.9210788,-0.5516796,-1.8052199,-0.9925532,-0.39245167,-0.4696332
0.967918,-0.58499736,-0.8269581,-0.34698945,-1.3649173,0.2752364,-0.6953045,-0.17532258,-1.48123,-0.15055306,1.0998284,1.808233,2.2554862
0.45558548,-2.040041,-0.9184825,-0.48704594,0.4709991,2.7455504,1.7522968,0.9465906,-1.2867163,-0.16434136,0.9647291,1.5721223,0.59696984
-0.7189801,-0.77791756,-0.13185148,-0.07050202,0.029891096,0.5127137,0.47100616,0.15155706,0.028747784,0.22521302,0.88311183,1.1814847,1.6210595
0.16052666,-2.1554627,-1.0090328,-0.09271118,0.3361208,2.4075155,1.2188566,0.652292,-1.3002527,-0.11240916,0.9040245,0.9392628,-0.18930012
1.3060421,-2.078778,-0.89702463,-0.45209152,0.10929565,1.4549853,0.25826412,-0.13059278,-0.06293969,1.1476498,-0.43985066,-0.886277,0.8608381
-0.01864719,-1.6126285,-1.1099237,-0.7938849,-0.97115016,0.97520936,1.3044304,1.7221748,-0.26023507,-1.2176617,-0.836969,0.7775253,2.036108
-0.730155,-0.9435256,0.74587005,-0.4072784,1.329179,0.4373143,0.7887277,-0.20497762,0.23387618,-0.4415839,0.06081679,0.24992241,0.58491254
